,PRT_ID,AREA,INT_SQFT,DIST_MAINROAD,N_BEDROOM,N_BATHROOM,N_ROOM,SALE_COND,PARK_FACIL,BUILDTYPE,UTILITY_AVAIL,STREET,MZZONE,QS_ROOMS,QS_BATHROOM,QS_BEDROOM,QS_OVERALL,REG_FEE,COMMIS,SALES_PRICE,PROP_AGE
6007,5186,3,1531,188,2,1,4,4,1,0,0,0,3,4,3,3,3,459589,292466,13926940,17
6008,2626,6,1838,68,3,2,5,1,0,2,1,0,2,3,3,2,3,367105,67625,9660660,53
6009,5768,0,1288,64,2,2,4,0,0,1,0,0,4,3,2,3,3,403624,74352,10621695,13
6010,833,1,1738,19,1,1,4,4,0,2,0,2,5,3,3,3,3,432461,248993,13104880,42
6011,3555,4,1010,197,1,1,3,3,1,0,2,1,0,4,2,4,3,271490,115383,6787250,43
6012,2424,0,909,0,1,1,3,0,0,0,0,2,0,4,4,4,4,294363,137369,9812105,7
6013,6732,6,1635,35,2,1,4,1,1,0,1,1,3,2,3,4,3,511962,138368,13836800,35
6014,1390,4,744,59,1,1,2,1,0,2,2,0,2,2,3,2,2,235620,104720,5236000,48
6015,1276,4,945,22,1,1,3,1,0,1,2,2,1,2,2,2,2,148230,98820,4941000,18
6016,438,2,1063,109,1,1,3,0,1,1,1,0,5,2,3,3,3,271962,40291,10072650,31
6017,4111,1,1823,22,2,1,5,3,0,0,2,1,4,3,3,4,4,573101,305654,19103360,43
6018,3798,3,1358,128,2,1,4,0,0,2,2,0,4,2,4,2,2,428906,111888,9324040,14
6019,6781,6,1870,164,3,2,5,1,0,1,0,0,0,2,3,4,3,333188,76890,8543280,29
6020,3371,2,1207,56,2,1,4,0,0,2,0,2,3,2,2,4,3,241092,116081,8929340,33
6021,1733,1,1892,123,2,1,5,2,0,2,0,1,3,4,3,4,4,484060,248571,13082710,5
6022,6922,6,1857,109,3,2,5,0,0,2,0,0,3,2,4,2,3,386589,75170,10738570,31
6023,3260,0,1296,39,2,2,4,0,1,2,0,1,5,4,4,2,3,466060,151470,11651505,27
6024,1505,2,1012,63,1,1,3,0,1,1,2,2,3,2,2,2,2,233292,116646,8331850,27
6025,5264,2,733,156,1,1,2,1,0,1,0,0,3,3,4,3,3,226915,65879,7319850,23
6026,2340,4,1224,129,1,1,3,4,1,0,0,2,5,2,3,3,3,415557,277038,11543250,35
6027,7039,6,1587,85,2,1,4,3,0,2,1,2,1,4,2,2,3,262786,145992,7299610,53
6028,2862,2,858,86,1,1,3,3,0,2,1,2,5,3,4,3,3,241303,146505,8617960,18
6029,527,2,830,176,1,1,3,0,1,0,2,2,5,2,2,3,2,343425,201318,11842250,39
6030,6953,6,1665,91,2,1,4,4,0,1,2,1,3,3,4,4,4,285641,82686,7516880,44
6031,4959,0,1003,49,1,1,3,1,1,0,1,0,1,2,4,3,3,493776,148133,12344390,26
6032,516,2,867,108,1,1,3,3,1,2,1,2,5,2,3,4,3,293129,113469,9455790,28
6033,1578,2,1081,69,1,1,3,2,1,2,0,0,4,4,3,2,3,327257,152720,10908570,4
6034,5803,6,1976,147,3,2,5,0,1,0,1,1,3,2,2,2,2,564475,259353,15256080,49
6035,502,2,1118,77,1,1,3,1,0,1,0,0,3,4,4,3,4,234585,95572,8688350,37
6036,4644,4,1283,46,1,1,3,3,0,2,2,0,4,3,2,3,2,400679,179897,8177125,34
6037,3217,2,889,119,1,1,3,3,1,0,2,2,3,5,3,4,4,323306,184746,11546650,23
6038,4925,3,2236,99,4,2,6,3,1,2,2,2,4,4,3,2,3,547580,216485,12734420,25
6039,5638,3,2113,158,3,2,5,4,0,0,2,0,3,3,2,3,3,596778,258066,16129140,17
6040,298,5,1843,168,2,1,5,1,0,0,1,0,4,2,2,5,3,584913,271567,20889760,33
6041,3849,3,1795,47,3,2,5,0,1,2,2,2,4,2,2,2,2,564044,103600,11511100,10
6042,5538,0,1070,70,1,1,3,2,0,1,2,2,3,2,2,5,3,295275,101015,7770395,33
6043,6662,5,1545,58,1,1,4,2,0,0,0,1,4,2,3,2,2,454649,286261,16838870,31
6044,6849,6,1700,113,2,1,4,3,1,0,1,1,4,2,2,2,2,511071,131418,14602040,22
6045,5449,5,1511,4,1,1,4,0,0,2,2,0,4,2,4,3,3,355688,165141,12703130,10
6046,5962,2,1104,67,1,1,3,4,0,2,2,1,4,3,2,3,3,231447,140522,8265980,14
6047,2480,0,771,32,1,1,2,1,0,1,0,1,5,4,4,3,3,267474,125379,8358575,5
6048,3874,3,1605,97,2,1,4,3,1,2,2,2,4,4,3,5,4,469485,272957,10918260,8
6049,491,1,1558,55,1,1,4,2,1,2,2,1,3,2,3,2,2,394362,215106,11950360,11
6050,3149,3,1550,15,2,1,4,3,0,1,2,2,4,3,2,2,2,290692,72673,9084140,7
6051,1303,2,853,50,1,1,3,3,1,0,2,1,4,3,3,2,3,360914,67671,11278550,17
6052,1544,0,948,61,1,1,3,0,1,1,0,0,0,4,2,2,3,272406,93192,7168585,39
6053,2243,4,942,159,1,1,3,3,1,1,2,0,0,4,4,2,3,210230,105115,5255750,41
6054,4332,2,1102,136,1,1,3,3,0,1,2,2,4,4,4,2,3,211165,135146,8446600,28
6055,2596,2,823,197,1,1,3,2,1,1,2,2,3,2,2,2,2,210377,54542,7791750,13
6056,4924,5,1792,44,1,1,4,3,1,2,2,2,5,3,2,2,2,584753,104956,14993670,18
6057,1170,2,871,1,1,1,3,3,1,2,1,2,4,2,2,3,2,288503,131138,8742520,31
6058,6769,6,1644,75,2,1,4,1,1,1,0,1,0,3,5,4,4,314640,94392,7866010,23
6059,2445,2,1081,18,1,1,3,2,1,1,2,2,3,3,3,4,3,283133,70783,8847900,10
6060,2347,3,1759,96,2,1,4,0,0,1,2,0,5,2,2,3,2,384525,114318,10392560,18
6061,4566,1,1611,32,1,1,4,2,1,2,2,0,5,4,2,2,3,472198,214636,14309040,28
6062,6656,2,1138,50,1,1,3,0,1,2,2,0,3,2,4,2,3,321034,90291,10032310,27
6063,2514,1,1886,52,2,1,5,4,1,0,1,1,3,3,3,3,3,540211,140055,20007810,18
6064,2573,3,2207,39,3,2,5,2,0,1,2,0,3,2,3,3,3,454392,92944,10327100,25
6065,4798,3,1678,183,2,1,4,2,0,0,0,2,3,3,2,4,3,648725,330982,13239280,24
6066,5665,2,886,6,1,1,3,1,1,0,2,0,5,3,4,4,4,337764,81063,13510550,17
6067,1628,1,1691,108,1,1,4,0,0,0,2,2,3,3,4,2,3,543965,344511,18132160,23
6068,5392,0,1278,28,2,2,4,3,0,2,0,0,5,4,2,3,3,366385,118189,11818860,24
6069,1572,5,1835,86,2,1,5,4,1,0,1,1,5,4,2,3,3,839611,377825,20990270,11
6070,5012,1,1827,134,2,1,5,1,0,1,1,0,3,4,3,4,4,377713,134027,12184280,44
6071,1506,4,922,182,1,1,3,4,1,0,2,2,0,5,2,2,3,313044,79926,6660500,42
6072,1493,2,1207,115,2,1,4,1,0,0,2,1,5,2,4,4,3,383338,68453,13690650,31
6073,6238,2,870,171,1,1,3,2,1,1,2,1,5,3,2,3,3,245081,40847,8169350,33
6074,2468,6,1651,127,2,1,4,2,0,2,0,1,0,5,2,2,3,213070,63921,7102330,19
6075,6630,0,846,77,1,1,3,2,0,0,2,2,0,3,2,3,3,303319,92681,8425520,28
6076,5062,2,1085,92,1,1,3,0,0,0,2,2,5,2,4,2,3,356510,50930,12732500,38
6077,6139,2,1166,28,1,1,3,1,1,0,0,2,4,3,4,4,3,399993,237033,14814550,13
6078,3688,0,601,176,1,1,2,2,0,1,2,2,3,3,4,3,3,236335,60599,6059870,18
6079,1232,4,711,144,1,1,2,0,0,1,2,2,2,4,2,3,3,125663,92153,4188750,47
6080,301,2,1005,120,1,1,3,0,1,2,2,1,3,3,2,3,2,221952,119512,8536600,9
6081,4754,6,1554,121,2,1,4,0,0,1,1,0,2,2,4,3,3,326028,175553,8359690,12
6082,3268,4,1245,124,1,1,3,1,1,0,2,1,4,2,2,3,3,416936,274300,10972000,28
6083,2884,6,1783,104,2,1,4,1,1,2,0,2,4,4,2,2,3,424550,247654,11793060,28
6084,47,2,909,120,1,1,3,0,0,1,2,2,4,2,4,3,3,210183,40420,8083950,5
6085,508,2,1214,185,2,1,4,2,0,0,2,2,3,4,2,4,3,372367,192604,12840250,27
6086,6643,6,1743,6,2,1,4,1,1,2,2,0,0,2,3,4,3,281771,93924,9392380,44
6087,4125,2,1035,126,1,1,3,4,0,0,1,0,5,3,4,3,3,436359,211568,13223000,4
6088,396,5,1848,15,2,1,5,0,1,1,0,0,4,4,2,2,2,458516,85972,14328620,16
6089,5545,6,1880,109,3,2,5,0,1,0,1,2,2,4,2,4,3,561997,167080,15189120,31
6090,175,5,1790,175,1,1,4,2,1,2,2,1,5,2,3,2,2,548615,233161,13715380,39
6091,5460,2,862,145,1,1,3,0,1,0,2,0,5,4,4,4,4,398436,185937,13281200,4
6092,1727,2,927,24,1,1,3,3,0,0,2,2,4,3,2,3,2,294228,169747,11316450,15
6093,28,2,1088,193,1,1,3,4,0,1,2,2,3,5,3,2,3,210718,45154,7525650,19
6094,2378,4,1362,174,2,2,4,4,0,1,2,1,5,3,3,3,3,266895,185344,7413750,25
6095,940,5,1754,200,1,1,4,0,1,2,2,0,3,3,3,3,3,546333,238145,14008530,28
6096,5447,2,1097,110,1,1,3,3,0,1,0,2,5,2,3,4,3,252446,158947,9349850,15
6097,2696,0,1295,39,2,2,4,4,0,1,1,0,0,4,3,4,4,301111,7528,7527770,18
6098,5975,6,1607,85,2,1,4,2,1,0,0,2,4,2,3,4,3,523692,314215,14962620,21
6099,2447,4,1606,200,2,2,4,1,1,1,1,0,0,2,4,2,2,305190,175484,7629750,17
6100,3156,4,1291,74,1,1,3,2,1,1,2,1,5,2,2,2,2,348150,186220,8096500,24
6101,2336,3,1418,94,2,1,4,4,1,1,0,0,3,2,4,2,3,392894,187092,9354620,11
6102,2240,3,1317,116,1,1,3,3,0,0,2,0,3,3,2,2,3,438847,288715,11548600,20
6103,124,1,1832,46,2,1,5,3,0,0,1,0,4,5,4,4,4,558540,248240,20686670,21
6104,3762,0,993,196,1,1,3,2,1,1,1,0,0,2,2,4,3,246113,36193,7238630,22
6105,5622,0,1153,122,1,1,3,3,0,1,0,0,4,2,4,3,3,353337,19630,9814930,22
6106,209,2,724,97,1,1,2,1,1,1,0,2,3,3,2,2,2,249624,112734,8052400,4
6107,4849,3,1582,108,2,1,4,2,1,1,2,2,4,3,3,3,3,365072,177603,9866820,11
6108,3764,4,1115,157,1,1,3,0,0,0,1,1,4,4,4,3,3,384794,164912,9161750,13
6109,998,0,1112,37,1,1,3,2,0,1,2,2,0,4,4,2,3,230911,91149,6076595,33
6110,3475,4,1678,72,2,2,4,1,1,1,2,1,1,5,4,2,3,343086,56014,7001750,45
6112,6905,6,1503,154,2,1,4,0,0,0,0,1,3,3,4,3,4,411038,253877,12089360,33
6113,3401,3,2346,36,4,2,6,0,1,1,2,0,4,4,2,3,3,576634,115327,12814080,14
6114,4416,4,839,175,1,1,2,2,0,0,2,2,1,2,2,4,3,302808,154494,6179750,33
6115,224,2,760,92,1,1,2,0,0,1,2,0,5,4,2,4,3,247189,119333,8523750,5
6116,1378,4,1506,81,2,2,4,3,1,0,2,1,1,2,3,4,3,298215,139167,9940500,42
6117,5890,6,1640,15,2,1,4,2,1,1,2,0,3,2,3,4,3,299258,139654,9975260,28
6118,1193,4,896,72,1,1,3,2,1,2,2,2,3,4,4,4,4,332856,159494,6934500,30
6119,2996,4,1409,191,2,2,4,2,1,2,2,2,3,3,2,5,3,379556,79442,8826875,8
6120,1638,3,1633,93,2,1,4,3,0,2,2,2,4,4,4,4,4,331562,185285,9751820,28
6121,666,2,1139,171,1,1,3,1,1,0,2,2,4,3,3,3,3,462139,231070,14441850,15
6122,6049,2,1101,189,1,1,3,1,1,0,2,1,5,2,4,3,3,450155,231898,13641050,35
6123,4291,3,2396,109,4,2,6,4,1,1,2,2,5,3,3,4,4,496399,318205,12728180,19
6124,6383,2,1119,8,1,1,3,2,1,1,2,0,5,4,4,3,4,259670,31160,10386800,36
6125,2366,1,1857,188,2,1,5,1,1,2,0,2,5,3,3,3,3,535165,78701,15740140,29
6126,3005,5,1886,158,2,1,5,3,1,1,0,0,3,2,3,3,3,530200,125574,13952630,14
6127,6514,6,1692,52,2,1,4,3,0,1,0,0,4,4,2,4,3,370480,200259,10012960,23
6128,7020,6,1655,115,2,1,4,4,1,0,1,1,3,3,2,2,2,535198,233292,13723030,9
6129,4299,4,622,185,1,1,2,3,1,1,1,2,3,2,2,2,2,199122,150850,6034000,8
6130,5530,6,1647,62,2,1,4,3,0,1,1,1,2,2,2,2,2,233471,75535,6866800,40
6131,3443,0,1239,79,2,2,4,1,0,2,1,1,4,2,2,2,2,330302,70064,10009165,11
6132,2484,3,1471,19,2,1,4,3,1,2,2,0,5,4,2,2,2,363228,147561,11350880,13
6133,3879,3,1505,194,2,1,4,2,1,2,2,2,4,3,4,2,3,410230,170096,10005620,26
6135,3614,0,693,84,1,1,2,0,0,2,2,0,1,4,4,3,3,237188,81143,6241800,20
6136,3411,6,1852,38,3,2,5,3,0,1,2,1,2,4,2,3,3,240380,100805,7754200,45
6137,3437,2,1191,112,1,1,3,4,1,0,2,2,3,4,4,4,4,453844,123776,13752850,7
6138,460,2,1061,103,1,1,3,3,1,2,1,2,5,4,2,2,3,292148,100741,10074070,38
6139,1490,3,2493,169,4,2,6,2,0,2,2,2,3,3,3,4,3,583328,170137,12152660,10
6140,3397,2,1015,132,1,1,3,0,0,1,2,2,3,2,3,2,2,249761,22706,7568500,10
6141,2051,3,1911,148,3,2,5,2,0,1,0,2,5,2,2,3,3,475837,95167,10574160,18
6142,5108,2,1287,101,2,1,4,3,0,1,2,0,4,4,2,3,3,328890,79731,9966350,13
6143,2960,4,1576,93,2,2,4,3,1,1,1,2,5,4,2,2,3,341784,126948,9765250,15
6144,5226,2,840,56,1,1,3,4,0,2,1,0,5,2,2,3,2,249271,137529,8595550,21
6145,6857,6,1626,63,2,1,4,4,1,2,2,1,3,2,4,2,3,279030,189020,9000960,38
6146,1185,2,1262,107,2,1,4,0,0,0,0,2,3,3,4,2,3,422870,132147,13214700,38
6147,3656,2,1261,57,2,1,4,1,1,1,2,0,4,2,4,2,3,286982,187642,11037750,21
6148,836,2,1015,134,1,1,3,2,0,2,2,0,4,2,4,5,3,229223,137534,9168900,17
6149,944,2,1195,192,1,1,3,0,1,0,0,2,4,2,2,3,2,439231,141688,14168750,37
6150,5262,2,800,15,1,1,2,2,1,2,1,2,3,4,2,4,3,238773,135305,7959100,14
6151,6260,6,1873,184,3,2,5,0,1,0,1,1,4,2,2,3,2,616841,154210,15421030,39
6152,1604,3,2207,45,3,2,5,4,0,1,0,0,3,5,4,3,4,524246,171182,10698900,15
6153,1330,6,1732,72,2,1,4,0,0,0,2,2,3,4,4,3,4,516352,209332,13955470,36
6154,1525,2,961,110,1,1,3,3,1,0,2,2,4,4,5,3,4,316546,177266,12661850,19
6155,6736,6,1986,101,3,2,5,4,0,2,0,1,5,3,2,2,2,404059,103605,10360480,54
6156,241,1,1823,98,2,1,5,4,1,2,1,0,4,2,3,4,3,537668,101721,14531570,24
6157,1218,2,830,84,1,1,3,4,0,2,2,1,3,4,4,2,4,186081,64166,6416600,22
6158,4626,2,724,132,1,1,2,3,1,0,0,2,3,3,2,4,3,315882,157941,10529400,4
6159,5418,2,1007,46,1,1,3,3,0,2,2,1,3,3,5,2,3,231154,119305,7456590,20
6160,2619,6,1875,165,3,2,5,0,0,0,2,1,4,4,4,3,4,527187,271125,15062480,19
6162,2843,6,1693,144,2,1,4,1,1,0,2,1,0,2,3,3,3,497620,229671,12759490,22
6163,6806,6,1538,157,2,1,4,2,0,1,2,2,1,3,4,3,4,211773,129796,6831380,34
6164,48,1,1993,60,2,1,5,1,0,0,0,0,5,4,2,4,4,722752,163202,23314580,19
6165,2215,0,926,175,1,1,3,0,0,0,2,2,5,2,3,4,3,369326,160041,12310870,38
6166,753,1,1994,68,2,1,5,4,1,1,2,0,5,2,2,4,3,439277,287802,15147490,12
6167,1539,2,1061,177,1,1,3,2,0,2,0,0,4,3,2,4,3,300821,141010,9400670,26
6168,2050,1,1803,77,2,1,5,1,1,1,2,2,3,2,3,2,2,423315,205244,12827720,26
6169,3496,6,1664,47,2,1,4,2,1,0,0,2,2,2,3,4,3,428979,128694,14299300,15
6170,6426,0,978,187,1,1,3,2,0,1,2,1,3,2,4,2,2,217702,34016,6803175,25
6171,1285,5,1914,105,2,1,5,4,1,1,1,1,5,2,3,2,2,536363,147500,13409070,16
6172,6754,6,1668,167,2,1,4,3,0,2,2,2,2,3,4,4,4,316223,180699,9034940,22
6173,2998,0,1205,106,2,2,4,2,0,0,2,2,4,4,2,2,2,499782,114236,14279490,6
6174,4099,4,685,73,1,1,2,2,0,1,2,0,3,3,2,4,3,227740,51242,5693500,20
6175,1358,3,2088,170,3,2,5,3,0,1,0,0,4,4,2,4,3,463215,121318,11028940,27
6176,6018,2,1014,54,1,1,3,1,1,2,2,2,5,3,4,3,3,343748,53711,10742130,13
6177,117,2,806,137,1,1,3,2,1,1,2,0,3,2,4,2,3,210030,108905,7778900,34
6178,4482,6,1545,157,2,1,4,2,1,2,1,0,2,3,3,2,3,309593,154797,9674790,22
6179,1644,2,1045,90,1,1,3,2,0,0,2,0,5,3,4,3,3,432667,108167,13520850,11
6180,1418,5,1951,122,2,1,5,3,1,2,1,1,3,4,2,4,3,461605,149343,13576610,43
6181,4080,4,898,196,1,1,3,1,0,2,0,1,2,2,2,4,3,180749,41314,5164250,34
6182,2562,3,2339,9,4,2,6,2,1,0,2,0,3,4,4,4,4,753187,263616,18829680,14
6183,3273,3,2379,68,4,2,6,3,0,1,2,2,5,4,3,2,3,499658,154656,11896620,21
6184,2965,4,1692,94,2,2,4,4,1,1,2,0,4,3,3,3,3,338870,119601,9966750,9
6185,1044,3,2352,145,4,2,6,2,1,2,2,0,5,2,4,4,4,691429,158453,14404780,17
6186,688,2,1114,64,1,1,3,2,1,1,2,0,4,2,4,3,3,282411,136336,9738300,34
6187,1627,1,1890,54,2,1,5,0,1,1,2,0,3,3,4,5,4,374737,214135,13383450,40
6188,4753,3,2363,64,4,2,6,3,0,1,0,2,4,3,3,3,3,390077,286822,11472860,23
6189,2920,6,1527,17,2,1,4,2,0,0,0,1,3,4,3,5,4,437342,121484,12148390,32
6190,5327,3,2193,35,3,2,5,1,1,2,2,2,5,3,4,3,3,472218,310315,13491940,24
6191,4073,0,1206,142,2,2,4,2,1,2,2,1,2,3,3,2,2,337612,112537,9378105,7
6192,2951,2,728,149,1,1,2,4,1,1,1,0,3,4,4,4,4,246589,53941,7705900,14
6193,1667,2,1231,23,2,1,4,2,1,1,2,1,4,4,4,4,4,295745,28620,9540150,13
6194,5610,6,1735,182,2,1,4,0,1,0,2,2,3,3,4,2,3,570007,195002,15000180,24
6195,2197,4,1266,0,1,1,3,4,1,1,2,1,3,3,3,3,3,333274,156435,6801500,22
6196,6973,6,1977,93,3,2,5,3,0,1,1,1,2,2,4,3,3,250536,148756,7829240,52
6197,3326,5,1915,4,2,1,5,2,1,1,1,1,5,4,2,3,3,336613,228897,13464510,28
6198,5958,2,1295,126,2,1,4,4,1,2,2,0,5,4,2,2,3,335049,173301,11553400,35
6199,4388,2,749,55,1,1,2,0,0,0,2,1,4,4,3,4,4,305413,124074,9544150,5
6200,69,5,1884,77,2,1,5,0,1,0,1,1,3,4,2,3,3,655925,389456,20497670,11
6201,3189,3,1361,60,2,1,4,0,1,2,2,0,4,3,3,4,4,457413,180838,10637520,5
6202,2857,3,1934,28,3,2,5,2,0,1,2,0,5,3,3,2,2,425711,261976,10915660,23
6203,6284,2,1055,72,1,1,3,0,1,1,0,2,5,3,4,3,4,330437,160212,10013250,27
6204,5068,2,851,0,1,1,3,0,1,2,1,0,5,2,3,2,2,305989,173394,10199620,5
6205,2957,2,1118,176,1,1,3,4,1,1,2,1,3,2,4,3,3,228323,40772,8154400,20
6206,2108,4,1451,32,2,2,4,4,0,1,2,1,2,3,2,5,3,225080,98816,5489750,39
6207,3037,3,2470,70,4,2,6,2,0,1,0,2,4,4,4,4,4,407138,151223,11632500,25
6208,318,2,935,78,1,1,3,4,0,0,0,1,4,4,4,3,4,342752,154791,11056500,6
6209,4460,3,2500,137,4,2,6,0,0,1,2,2,5,3,3,2,3,557226,133250,12113600,30
6210,2821,1,1984,191,2,1,5,4,0,0,2,0,3,4,4,2,3,743552,371776,20654230,34
6211,5586,1,1818,111,2,1,5,1,0,2,0,0,5,3,2,2,2,405693,285488,15025660,26
6212,6271,6,1741,109,2,1,4,1,0,2,2,1,5,4,5,2,4,329738,208834,10991250,5
6213,3686,2,1065,127,1,1,3,1,0,2,2,2,4,3,2,2,2,232284,26802,8934000,37
6214,6055,2,858,129,1,1,3,1,0,0,2,0,4,3,2,3,2,382718,150768,11597500,14
6215,713,2,702,14,1,1,2,0,0,1,0,2,3,3,2,3,3,205995,90123,6437350,17
6216,3101,4,613,27,1,1,2,3,0,1,0,0,0,3,3,3,3,152162,88094,4004250,17
6217,738,1,1896,101,2,1,5,3,0,0,0,2,4,2,3,2,2,682594,393009,20684660,28
6218,3998,4,833,154,1,1,2,3,0,2,0,1,0,2,4,4,3,163356,58808,3267125,43
6219,4507,3,2047,122,3,2,5,2,0,2,2,0,5,3,2,3,3,508503,272855,12402500,8
6220,1728,5,1579,94,1,1,4,2,1,0,0,0,4,4,4,3,3,516356,363362,19124310,43
6221,6594,2,988,53,1,1,3,2,1,0,0,2,3,4,3,3,3,336550,180295,12019650,34
6222,6660,5,1667,60,1,1,4,4,1,2,2,1,5,4,4,2,3,336900,134760,13476000,17
6223,4211,4,1184,29,1,1,3,2,0,1,1,1,0,3,4,2,3,170696,68279,3793250,27
6224,6654,6,1733,0,2,1,4,0,0,0,2,1,0,3,3,2,3,341368,88095,11011880,54
6225,6067,2,1106,139,1,1,3,2,1,1,1,0,3,4,3,3,3,234179,54041,9006900,30
6226,5031,3,2058,48,4,2,6,3,0,0,2,0,4,3,2,4,3,717230,170769,17076900,5
6227,3681,2,1055,138,1,1,3,0,1,1,2,1,4,3,4,2,3,246372,149583,8799000,12
6228,213,5,1735,2,1,1,4,1,1,2,1,1,5,4,4,4,4,497626,113743,14217890,37
6229,6184,2,809,37,1,1,3,0,0,1,0,2,4,2,4,2,3,242482,29392,7347950,29
6230,4315,3,1335,113,2,1,4,0,0,1,2,0,4,4,2,4,3,279625,207464,9020160,8
6231,3398,4,652,128,1,1,2,2,0,2,0,1,4,3,2,2,2,244500,40750,5093750,35
6232,4174,2,1095,131,1,1,3,4,1,2,0,0,5,2,3,2,2,372954,67810,11301650,6
6233,1521,4,1477,47,2,2,4,1,0,1,1,2,3,2,3,4,3,368892,169076,7685250,13
6234,2293,6,1819,190,3,2,5,4,0,2,2,2,1,3,2,2,2,310069,175985,8380250,35
6235,306,5,1982,152,2,1,5,1,1,1,2,0,5,2,5,4,4,397023,111167,15880930,19
6236,962,1,1599,29,1,1,4,3,0,1,1,0,4,2,4,3,3,341746,125307,11391530,39
6237,2565,2,941,34,1,1,3,1,0,2,2,0,5,4,3,3,3,261795,77569,9696120,33
6238,5504,2,1198,113,1,1,3,0,0,1,2,2,5,2,4,2,3,288661,81186,9020650,39
6239,5321,0,967,194,1,1,3,4,1,0,1,2,0,3,3,2,2,320273,40034,10008525,35
6240,3045,6,1637,155,2,1,4,1,1,2,2,2,5,4,4,4,4,424542,121298,12129780,9
6241,2962,4,1678,147,2,2,4,3,0,2,2,1,2,2,4,4,3,236793,169138,6765500,47
6242,5729,0,1023,8,1,1,3,1,0,2,0,2,2,4,3,4,4,265436,8848,8847850,10
6243,3247,4,774,78,1,1,2,3,0,1,1,0,1,2,4,2,2,196843,86977,4577750,21
6244,6646,2,1032,153,1,1,3,3,0,0,2,0,3,2,3,3,2,373758,140159,11679950,33
6245,311,2,889,149,1,1,3,0,1,2,2,0,5,4,4,3,3,280292,100104,10010430,34
6246,3941,4,974,97,1,1,3,4,0,1,2,2,4,4,3,2,3,259182,123701,5890500,42
6247,2476,4,790,73,1,1,2,0,1,1,1,2,5,2,3,3,3,235229,55348,6918500,50
6249,6679,0,659,110,1,1,2,2,1,1,0,0,3,4,3,3,3,270163,7946,7945975,25
6250,2144,3,2120,143,3,2,5,4,1,0,0,0,5,3,2,4,3,558127,167438,18604220,11
6251,5949,2,843,142,1,1,3,2,0,2,2,1,4,3,3,2,3,191328,44153,7358760,11
6252,550,2,736,143,1,1,2,0,0,0,2,0,3,4,3,2,3,301939,94356,9435600,28
6253,415,2,1053,121,1,1,3,2,1,1,2,1,3,3,3,4,3,211133,117296,7819750,33
6254,2391,6,1596,87,2,1,4,4,0,0,1,0,1,3,4,2,3,426242,200584,12536520,6
6255,1184,4,1368,108,2,2,4,3,0,1,0,1,2,2,2,2,2,195498,103180,5430500,50
6256,1790,1,1544,26,1,1,4,1,0,2,2,0,5,3,3,3,3,423737,105934,13241770,35
6257,5479,3,1486,6,2,1,4,0,0,0,2,2,3,3,4,3,3,439240,213345,12549700,5
6258,449,2,1285,40,2,1,4,0,0,2,2,1,4,3,3,3,3,288856,55908,9317950,26
6259,1717,4,1501,156,2,2,4,3,1,1,2,0,1,2,3,4,3,371076,123692,7730750,27
6260,5543,3,2218,162,3,2,5,1,0,2,2,0,4,3,4,2,3,381938,152775,12731260,15
6261,6429,2,1117,133,1,1,3,3,1,1,2,1,5,4,2,3,3,246778,49356,9871100,6
6262,1601,1,1561,142,1,1,4,0,0,1,2,2,4,2,5,2,3,351093,203861,11325590,17
6263,3368,4,792,183,1,1,2,2,0,2,1,0,1,3,3,2,3,129465,90626,4315500,50
6264,5236,0,1212,48,2,2,4,0,0,1,2,2,3,4,4,4,4,286674,98544,8958560,24
6265,4353,5,1977,155,2,1,5,0,0,1,1,1,4,2,3,2,2,327617,194143,12133960,33
6266,6334,1,1965,156,2,1,5,4,0,0,2,0,5,4,4,4,4,644310,199958,22217590,22
6267,3151,4,775,29,1,1,2,3,0,1,2,2,3,4,3,3,3,249063,59775,4981250,49
6268,5175,2,892,155,1,1,3,1,1,2,1,1,4,3,3,3,3,282752,111387,8568240,32
6269,2874,3,1696,83,2,1,4,0,0,2,2,2,3,4,2,4,3,409359,232591,9303620,25
6270,6720,2,833,173,1,1,3,4,0,0,2,2,3,4,2,2,2,276935,138468,9890550,5
6271,2937,4,541,15,1,1,2,3,1,2,2,1,4,3,3,4,3,281783,89931,5995375,28
6272,5292,3,1414,9,2,1,4,3,1,2,2,0,3,2,4,5,4,433952,247973,10332200,6
6273,1674,6,1966,35,3,2,5,0,0,0,0,2,3,2,2,2,2,508782,238492,15899450,10
6274,726,2,704,127,1,1,2,4,1,2,2,1,5,2,2,5,3,217559,31080,7769980,30
6275,2233,2,871,2,1,1,3,0,0,2,2,0,5,4,3,4,3,263614,65903,9414770,14
6276,5410,3,1380,81,2,1,4,3,1,2,0,0,5,2,4,3,3,342025,262219,11400820,11
6277,161,5,1885,113,2,1,5,3,0,0,1,1,5,2,4,3,3,803512,370852,20602870,21
6278,4471,4,916,176,1,1,3,0,1,2,2,2,0,2,3,4,3,208554,76836,5488250,13
6279,6044,2,1115,39,1,1,3,4,0,0,2,2,4,3,4,3,4,365445,48726,12181500,38
6280,5064,2,919,34,1,1,3,1,0,0,0,2,3,2,4,3,3,317425,102029,11336600,12
6281,3626,4,883,115,1,1,2,4,0,2,2,1,1,4,4,4,4,182222,52642,4049375,25
6282,2935,3,2065,29,3,2,5,1,1,1,0,0,5,4,3,2,3,651668,117300,13033360,18
6283,1900,6,1869,106,3,2,5,3,0,2,0,0,4,2,2,4,2,412454,176766,11784400,5
